experiment_num,dataset,phenotype,mse_train,rmse_train,r2_train,mse_val,rmse_val,r2_val,mse_test,rmse_test,r2_test,gp_runtime_seconds,eval_time_seconds,eval_memory_mb,total_memory_mb
11,Electricity,1~(00.99999 30.61983 21.91403 94.41316 59.83155 70.25181 98.21539 27.28410 50.86798 10.02049):sarima;(01.12800 96.76981 12.39021 98.81002 42.65101 28.00696 64.41356 59.83155 70.25181 98.21539):svr,0.00030166381428331404,0.017368471846518737,0.9822019560961662,0.001303020019277655,0.03609736859215163,0.9256596759182119,0.0021213246033088056,0.04605783975946772,0.8567942468143899,22.359274864196777,0.5675101280212402,0.0,289.859375
12,Electricity,1~(00.99997 48.73164 96.38106 25.01524 11.39761 11.47811 77.56524 88.20477 80.99699 83.31641):sarima;(01.09999 38.73164 38.10652 02.48881 40.70809 01.66875 86.46630 06.99983 10.85250 52.47013):svr,0.0003020496006625434,0.017379574237090602,0.9821791948547116,0.0013009312670382626,0.0360684247928609,0.9257788440937623,0.002120223247834641,0.046045881985630824,0.856868596793623,22.66722083091736,0.5722560882568359,0.375,290.265625
13,Electricity,1~(01.00008 59.87578 34.39729 23.30988 52.73624 92.41532 22.48497 32.43892 08.35453 45.24863):sarima;(01.12770 81.59875 83.34397 94.23309 85.52736 45.07614 50.22484 85.43368 57.08354 37.45248):svr,0.000301662642261136,0.017368438106552243,0.9822020252450041,0.001303291390884851,0.036101127279973555,0.92564419353657,0.002122302275469015,0.0460684520628707,0.856728246411692,22.32156991958618,0.5764498710632324,0.078125,290.390625
14,Electricity,1~(00.99999 71.33271 37.61863 40.03987 18.52485 42.40856 46.07967 53.12618 44.88947 51.63761):sarima;(01.10398 42.55324 44.24080 64.69472 24.05442 08.56646 79.67353 26.18644 89.47251 37.61977):svr,0.0003019455393330208,0.0173765801967194,0.9821853344313657,0.001301069240477983,0.03607033740454867,0.9257709723879775,0.002120295570606392,0.0460466673126991,0.8568637144493628,22.83789300918579,0.5287139415740967,0.03125,290.203125
15,Electricity,1~(01.00008 27.41733 27.01393 46.81340 64.60113 00.49270 39.39168 14.08742 11.30084 61.47404):sarima;(01.12749 20.11276 46.81740 64.20113 00.49822 63.44013 30.28946 14.40794 41.55607 70.17939):svr,0.00030166266769657686,0.017368438838783896,0.9822020237443233,0.0013032632409821757,0.0361007374021941,0.9256457995540193,0.002122279246240874,0.04606820211643682,0.8567298010620062,22.328888654708862,0.5654492378234863,0.0,290.203125
1,GAS,1~(01.00749 22.69334 17.53713 13.44169 17.50175 93.07552 14.87522 44.22878 03.96540 42.95060):sarima;(01.02917 92.22693 42.17537 34.13441 92.01083 11.93075 28.14875 27.40228 88.03965 09.42950):svr,0.00022964459131763013,0.015154028880717832,0.9875154225534548,0.00467723845382705,0.06839033889247113,0.8240604379373441,0.0046004346055689635,0.06782650371034146,0.664709420052841,23.05698585510254,0.5647618770599365,0.0625,290.28125
2,GAS,2~(00.18589 00.83020 31.86709 84.46804 24.11312 09.97942 73.27380 19.82032 17.76622 53.84310):sarima;(01.00100 00.84704 03.31867 97.81460 86.70978 46.80262 11.31266 97.94217 27.38071 82.03211):svr,0.00048020591566404387,0.021913601156908095,0.9738937115392161,0.01304814949747112,0.11422849687127604,0.5091792451944082,0.03677242524165516,0.1917613757816082,-1.680061525146547,22.64960789680481,0.5703730583190918,0.03125,290.3125
3,GAS,1~(01.00699 75.89867 83.87001 19.88814 58.18360 74.65929 29.60160 81.64744 47.22783 88.02091):sarima;(01.02898 20.91616 10.25890 64.74430 24.78988 02.09161 01.02888 20.06474 30.72492 22.96016):svr,0.00022967563115377894,0.015155052990794157,0.9875137350796236,0.004668983426049321,0.06832995994473669,0.8243709600512723,0.004626998527185603,0.06802204442080231,0.6627733784723928,22.540252923965454,0.5230190753936768,0.0,290.296875
4,GAS,1~(00.99999 50.84161 54.47666 98.99292 88.81634 69.09372 76.68955 89.10982 06.95447 55.27566):sarima;(00.99999 92.88881 34.52529 72.97668 55.98980 82.90695 47.65527 66.14000 99.28939 29.28881):svr,0.00023880424406685262,0.015453292337455233,0.9870174600563849,0.004423603774581102,0.06651017797736751,0.8336011904200236,0.004771695762805346,0.06907746204664258,0.652227500917919,23.293270111083984,0.580913782119751,0.0,289.96875
5,GAS,1~(00.99999 90.23523 37.34580 91.78858 97.28780 38.99284 86.77932 37.63478 27.94105 33.78727):sarima;(01.02598 20.94105 33.78723 99.01025 79.90102 74.47035 73.79901 51.78920 41.05139 01.02577):svr,0.00023529510304885312,0.015339331897082517,0.987208233732171,0.004573334454308101,0.06762643310354392,0.8279689032320661,0.005028867849976641,0.07091451085621786,0.6334841895469663,22.683727025985718,0.5662930011749268,0.0,289.96875
